,Position,phyloP,TSS,GC,C2H2 zinc finger factors,Nuclear receptors with C4 zinc fingers,Fork head/winged helix factors,T-Box factors,Basic helix-loop-helix factors (bHLH),Homeo domain factors,Basic helix-span-helix factors (bHSH),Runt domain factors,Tryptophan cluster factors,High-mobility group (HMG) domain factors,Homeo domain factors&Paired box factors,Paired box factors,Basic leucine zipper factors (bZIP)&SAND domain factors,Rel homology region (RHR) factors,Rel homology region (RHR) factors&C2H2 zinc finger factors,Tryptophan cluster factors&Homeo domain factors,Other C4 zinc finger-type factors,T-Box factors&Homeo domain factors,C2CH THAP-type zinc finger factors,Basic leucine zipper factors (bZIP),DM-type intertwined zinc finger factors,STAT domain factors,CRC domain,TATA-binding proteins,Tryptophan cluster factors&Basic helix-loop-helix factors (bHLH),ARID,SMAD/NF-1 DNA-binding domain factors,SAND domain factors,Heat shock factors,MADS box factors,Grainyhead domain factors,Other C4 zinc finger-type factors&Basic helix-loop-helix factors (bHLH),Heteromeric CCAAT-binding factors,Tryptophan cluster factors&Fork head/winged helix factors,TEA domain factors,p53 domain factors,GCM domain factors,ARID&Homeo domain factors,Homeo domain factors&High-mobility group (HMG) domain factors,label,mse,r2
layer8-head6,-5.268959084130543e-05,-0.0006486727429617688,0.0025827101650026736,0.004711240865117731,2.759598531894655e-06,-2.017279660049158e-05,7.048417300814695e-05,-6.94223648345429e-05,5.193332662794276e-05,-2.0836862956636947e-05,0.000507764359009374,-0.0010436658692089672,6.127280641045085e-05,-4.4171906038201905e-07,-0.0006010591171414611,-0.0005567527500190517,-0.0015703483158299393,-0.00022465274736875297,4.336808689942018e-19,9.75781955236954e-19,-4.179186415601463e-05,2.6020852139652106e-18,0.0007576273050037519,-6.974137612708042e-06,-0.00015254761067993156,9.395752242307355e-06,3.103280282521034e-05,0.0001680597848608771,4.336808689942018e-19,-0.0003628852989240229,-0.0004427573926841378,0.005052338141036694,0.0004039242728709495,-5.54908313496521e-05,-0.00021444206395345195,0.001034102021727141,0.0007979952131513973,-2.168404344971009e-19,-0.0002448109956263402,0.0014829462644948225,0.00011758688897418044,0.002109586817981679,-0.00025152483195734876,-0.004500088290681466,0.008592601950586339,0.0021070146822419478
layer8-head7,9.949070451723867e-05,-0.0008634831647479271,0.002207636943484659,-0.0017650247596108948,8.66126903456824e-05,0.0002681100877737817,-3.473489493424266e-06,-0.00010260245968097296,-2.4882491605847136e-05,-7.189319113498514e-07,-0.0002321355889329227,0.000250728609952752,-8.267605027050285e-05,-0.00011653487403784161,-0.0029628815441962606,0.0018352881866906337,-9.780522108280395e-05,0.0002817718060180894,-1.599198204416119e-18,-2.168404344971009e-19,-8.221578747284402e-05,8.673617379884035e-19,-0.0007945585024504842,-3.946670993731685e-05,-0.00018477131172870928,0.0004425026691353015,-0.0009211703329697661,-0.0012161758888271314,0.0,0.0009026743852540383,-0.00022273990107175802,-0.003814771679828978,-0.00059965185177832,0.0010839048654763355,0.0022930644428287173,-0.00014856979083505454,0.001893853555266346,4.336808689942018e-19,0.0004885982406313083,-0.005045056153005118,0.0007421410173641335,0.00141387455696654,0.0016466945357317697,0.004595742939955587,0.004028145890343578,0.009288596353338785
layer8-head8,1.7240202837006883e-05,-0.0004672554293987676,-0.0017550466859792087,-0.025682743770751686,-0.00015958492911207145,0.000898689134720179,-2.7564019104907247e-06,0.0006957827727182934,8.706587408508607e-05,1.248697107892169e-05,-0.00023116704829023943,-0.0002573171361757611,-3.731122337022268e-05,0.0003298325649833323,-0.00018567883597263112,-0.002127161189279479,0.00233463883787609,0.0004751265291574451,-7.806255641895632e-18,-1.3010426069826053e-18,0.000513982631421687,8.673617379884035e-19,0.0026368686523950443,8.326964574170657e-05,0.0022955760495308565,0.0002635233709828819,0.0001538463134397537,-0.0022320307406926256,8.673617379884035e-19,0.0015757741743297555,0.00043521143735308183,-0.0033545444688044012,0.002353216373126784,0.0008349131309728018,-0.0008019516379087493,-0.006016565660947843,0.004863486134685349,-8.673617379884035e-19,0.0021415749031775642,-0.0017678226473204794,0.0012408214598967253,0.0029818829987181073,0.004635552333665691,0.03366575504620461,0.0120882117741444,0.020984779115064245
layer8-head9,0.00014176678456914992,-0.0011647834561796244,-0.00123657075864573,0.008245803164444574,2.920212894440582e-05,3.581483540028406e-05,0.00010498041691335229,0.00016554748394504538,1.2935688332180419e-05,-3.296621112541797e-05,0.000635785204758772,-0.00147279724766096,0.00015155999292335148,-4.904121952738752e-05,-0.0018029387572089954,0.0008908991568141165,-0.003564515944791823,-0.0006410439852647586,3.686287386450715e-18,3.2526065174565133e-18,0.0003257164582222423,-1.3010426069826053e-18,0.0010522556333315914,-0.00015491076574474134,-0.0012965131062120973,-0.0001261117980271357,0.00015470494570319387,0.0006569905855646745,4.336808689942018e-19,0.0013528368604331237,-0.00021590002014882409,0.005931319693516115,-0.00019512913710396996,-0.0005273192511778657,-0.0007198477589647546,-0.0013059096269916826,0.0011106570762802134,-2.168404344971009e-19,0.0007846772153815519,0.0002891190686253432,0.0008704339545097609,0.0017436211218165812,-0.0004075478633739388,7.125354033647899e-05,0.012386669332446898,0.004959137407224978
layer8-head10,6.41946858190783e-05,-0.0001513193381960911,-0.0018319929717747624,0.003210140046333388,2.181611683065599e-05,4.558507705034683e-05,5.679051859400655e-05,-0.00014408176957221778,1.4968301071457586e-05,-2.1735860276328785e-05,0.0007397536943757556,-0.0006261215209434065,0.00015415235677975037,-1.5471722396551434e-05,-0.0024750655748948538,0.0012110434197499407,-0.0020349912027052865,-0.0006090435292715966,8.673617379884035e-19,3.469446951953614e-18,0.0003616880546004,2.168404344971009e-19,-0.0004023952144475618,-4.2167140322177236e-05,-0.0010784939863073071,-0.00023252321994220312,0.0007534240615150549,0.0006444895574433632,-4.336808689942018e-19,0.0001830935905083686,-0.00021797469646890272,0.003628028142236956,0.0005269870352001512,-0.000438669562951593,-0.0010821140852710761,-0.0019361908269355276,0.002092163220432657,2.710505431213761e-20,0.0006872998242664858,-4.520098764876753e-05,0.0001028655273752235,0.0017255116661925955,-0.0017623752890885088,-0.0008719776622891954,0.008182732693664067,0.0017958700852642728
layer8-head11,5.952877965108837e-05,-0.0009716736218889988,0.005675641289668505,0.004695808407349099,4.916697411906957e-05,6.427807981722975e-05,4.2029628002489225e-05,-0.0001228914441445447,2.5326085398116768e-05,-1.5355832140477277e-05,0.000604466203467785,-0.00060050813571678,0.00015471925555310423,5.9237670393387405e-05,-0.0015273353743799143,-2.651292815694016e-05,-0.0019429290802663987,-0.0003157434841846978,1.0842021724855044e-18,2.0599841277224584e-18,-0.00018589031261151079,2.3852447794681098e-18,0.002815862687099075,5.779608198898108e-06,-0.0006786921443716015,-0.00017382494825731313,0.0003264912831365784,0.0008014958112243045,8.673617379884035e-19,0.0010897264514421682,-0.000522244971638189,0.0021053067260292276,0.0003058714770142199,-0.0005389917719058195,-0.0021150830950141726,-0.0003360599984048042,0.000941004312097984,-4.336808689942018e-19,0.0002760975323822642,0.0006578320776448091,-0.0010261433869944673,0.0012660049306013926,1.104861246336547e-05,-0.0005789323810132961,0.009701376557055127,0.0015871013881568752
layer9-head0,-0.00022553322998491277,-0.0006453337256957031,0.0009289933915363361,0.010038004210836048,-8.24329681709234e-05,9.036846662716754e-05,-1.1057892475537196e-05,0.00042188700242028844,9.246088008269893e-05,9.445977480456555e-06,0.0003542067076110638,9.671119620659046e-05,0.00012377927315710506,0.00013774997568688854,-0.0016401214449773955,0.0007032752108590073,-0.004199732360963815,-0.0006291528791012755,2.6020852139652106e-18,3.469446951953614e-18,-0.0008117122717582899,8.673617379884035e-19,0.002691739151558821,-0.0001717795184388867,0.00518069745353943,-0.0003217272187712177,0.0015633967976596385,0.0035247270224436694,-8.673617379884035e-19,-0.00019726145827778858,-0.00026323189930417627,0.0035360668728944725,0.0006536818814080899,-0.0015469247751869145,-0.0017884261977579705,0.008254235826721952,-0.0015243878824256125,2.710505431213761e-20,-0.0012659378274350905,-0.0018123640362419562,-0.0017055442220667147,0.003230758058354143,-0.004818691769569775,-0.01409427469979547,0.021708844088089378,0.008859171240367836
layer9-head1,-0.00035932615432763854,0.0005090285323392841,0.004278484784282815,-0.02454349012039006,-0.0003559526361782197,8.831251461409079e-05,6.505609718436175e-05,0.00040234064097749347,-8.704742496746806e-05,1.718871554601129e-05,0.0003745759832112742,-0.00053019848098194,-0.00014693475106811326,-3.916330453907474e-05,-0.0017527666876245138,0.0025984059815118516,-0.008224154212313258,-0.0009193449344740049,-2.6020852139652106e-18,-1.5178830414797062e-18,-0.0013497273076689667,5.204170427930421e-18,0.004712741852688402,-0.000337031606591585,0.007737126826218762,-0.00044199085583516615,0.0006030258833208831,0.0012968509227044033,2.2768245622195593e-18,-0.0008127408170184011,-0.0011209326586459948,0.0007747113318641981,-0.0005690336660251193,-0.0012882175273192372,0.0005463181592957714,0.006047633031777437,-0.002856036279005489,-4.336808689942018e-19,-0.0013928673224514153,-0.00027934101694140445,-0.0024805152964053755,0.0012937404448068383,-0.0020708550541029677,-0.042249856531131016,0.03457461406326798,0.02657610540111144
layer9-head2,-6.708414147262289e-05,-0.0005378955683346283,0.0021090104512327353,0.04016714135109535,3.106472388228567e-05,0.00011001052270002116,2.013360725211611e-06,8.647307416310096e-05,-6.260564619787721e-06,7.46031164132725e-06,0.00019973412965667775,-0.000678555411526701,0.00014385739024657787,0.0001456940024677852,0.0006266203352447606,-4.710886348920848e-05,-0.0022224942471708816,-0.0007787037184704309,1.1275702593849246e-17,9.107298248878237e-18,0.0003546295775833027,-5.204170427930421e-18,0.0021774701692856787,-4.410479859209484e-05,2.5861212307214586e-05,-8.042698347052808e-06,0.0007924791805736394,0.0009916836090818652,1.734723475976807e-18,2.2885651647893705e-05,-0.00012670268181149474,0.00138922480051565,6.494722247833987e-05,-0.0008057485560699706,0.0008110163638910348,-0.0004622716953326719,0.001037746800775907,-2.168404344971009e-19,5.4569973257733825e-06,-9.675450253913287e-05,-0.0002971907918097284,0.001186823354549836,-3.475224709755393e-05,-0.005856513940120277,0.006538737856401996,0.011006511089771909
layer9-head3,1.4914644927126473e-05,-0.0006580976898586397,0.00041603247581735025,0.040196830636346534,-3.7135875147687285e-05,-7.956828706793863e-05,0.00016450750683538463,0.00014432697897516064,6.226650174730621e-05,3.9438799264507484e-06,0.000497479909174574,-0.0008000040843368925,0.00022345862569974725,7.927790800884184e-05,-0.0009871558500627294,9.409133211671097e-05,-0.003000309911154077,-0.0006660316434756608,1.1275702593849246e-17,1.0408340855860843e-17,6.4283819257696155e-06,-1.734723475976807e-18,0.004207539654871116,-6.646621726646357e-05,0.001439822161228767,-2.7303955220662103e-05,0.001732853501353972,0.0027619585896692107,1.734723475976807e-18,4.791977773925441e-05,-0.0006050819627958453,0.0012455458423312475,-0.0007592322887047885,-0.001633512024391791,0.00031859813761584007,0.0017610001370516554,0.0009909778545689587,-4.336808689942018e-19,-0.0005090952712673541,0.0020179180120332325,-2.449335082459977e-05,0.0008334508456466838,-0.001972560909874572,-0.005353895021453572,0.01039710301172555,0.005711193667267134
layer9-head4,-0.0002548387463855487,-0.0006423558297481534,0.003305164425024491,0.0362601044443063,-0.00022964459424905202,7.879405399296584e-05,0.00020880867467168896,8.096677140513897e-05,7.239382355210292e-05,-1.751854803332226e-05,0.0009119052640138109,-2.5041244707020167e-05,0.00018724078285714768,-8.153265418371094e-05,-0.0015817046006852825,0.0020338746971050054,-0.0049147101005751525,-0.0012264483787017386,8.239936510889834e-18,1.474514954580286e-17,-0.00037561709553116156,5.204170427930421e-18,0.0052844564659499105,-0.00013404264561475397,0.0038573815156314663,-1.546143973473419e-06,0.00117731594865687,0.0033501708274085774,3.469446951953614e-18,-0.000509387648770621,9.244469422993806e-06,0.004766449941069028,-0.001561269032476314,-0.0013980030056931078,-0.0004685415912144004,0.00434603180578701,-0.0032674606258207652,-4.336808689942018e-19,-0.0010570836565067276,0.0020703475012332413,-0.002641964371564082,0.003069874351883128,-0.0036278208160520752,-0.0153754998915106,0.02351942391547481,0.012301037223279687
layer9-head5,6.450208110911008e-06,-0.0005909875882293096,0.002117281172590688,0.028546864296994774,-1.5550383543781836e-05,2.01044475722378e-05,9.127799585507485e-05,0.0001292399858873059,3.5763498437448206e-05,-2.947030633406238e-06,0.0006246570872613542,-0.0005440549885178935,0.0001393080157463617,0.00014046456180923596,-0.0006449636453043714,-0.00023671381075498018,-0.0035204478559325274,-0.0010597227106135946,7.806255641895632e-18,1.1709383462843448e-17,4.071221451334899e-06,0.0,0.003269974908653852,2.9136640118888007e-05,0.0017327959443482106,-5.160572252015156e-05,0.0018124437793853186,0.002139717470552793,1.734723475976807e-18,-0.0002500480509459242,-0.0006119167953523611,0.002169377155391508,-0.00036009284388012697,-0.0008820393441053357,0.0004825400423097012,0.00025855081073364935,0.0005211269444935708,-4.336808689942018e-19,-0.0004957555622825515,0.0025707434104743606,-0.00032636626301746043,0.001455566940818201,-0.0014325895021052302,-0.007350469527076317,0.009445791830247352,0.004148973587064786
layer9-head6,-0.00020336503754477076,-0.0005081226575162721,0.0036513164571646854,0.046087833366734984,-6.699366157805425e-06,0.0001391495186513365,0.00014842393436429675,-8.917908507373752e-05,2.6922831636541015e-05,-1.5193155036395473e-05,0.0005293266110080831,-0.00029794024542776205,0.00028585730215198874,8.775252271724272e-05,-0.0012880336569655554,0.00015149822463513568,-0.003927394554687144,-0.0009197549395878478,9.540979117872439e-18,1.0842021724855044e-17,-0.0005393294872707102,-5.204170427930421e-18,0.003867275411261072,0.00011884623803063225,0.002015902379607773,-0.00012101167206021778,0.0004586931314206669,0.001596701324969565,1.734723475976807e-18,-0.0005989657749288017,-5.1647814151258545e-05,0.002260162029342377,-0.000695001371247278,-0.0010009140580893282,0.0014114328602831425,0.0029707564045693045,-0.0008319128104566111,-3.2526065174565133e-19,0.0006917494906283203,0.0006900654944175043,-0.001146087407934052,0.0026292853784098333,-0.0008527104555286506,-0.008821174529390916,0.012827830005306453,0.016912128705293017
layer9-head7,4.9575727280770945e-05,-0.0010129823023880063,0.002288952619503121,0.028591676426630932,-0.00011461953527700903,-0.00014536193262222879,0.0002510913437101253,0.00028132765554986054,7.377953888212985e-05,4.025369297717348e-06,0.0008246118962772081,-0.0011387927411316255,0.0002859477517408849,-3.66660446863207e-05,-0.0005325606893909798,0.001226219022052031,-0.004041428891987545,-0.0009290602928561969,7.37257477290143e-18,6.5052130349130266e-18,-8.324492203806293e-05,-1.734723475976807e-18,0.005117874640487208,-0.00016602240555687982,-0.0002111203679852152,0.00011737787939405134,0.0008008761556031411,0.0038211924749385847,1.734723475976807e-18,0.0008922821695820342,-0.00070266367583518,0.0049620397811998,-0.0009288712679175074,-0.0017260015649295589,0.00012741107384072823,0.002833780478929555,-0.0005593657462175396,-4.336808689942018e-19,-0.0007993412053081359,0.000749269775607532,0.00022403890663297394,4.36595772894169e-05,-0.0006606609968613542,-0.011571969777449658,0.017457902510595924,0.0036065119157002723
layer9-head8,-1.5837338891961725e-05,-0.00040521629585085615,0.002151964372224665,0.03170865624976592,-7.1533236389363815e-06,0.00014788543886241751,5.025250571395468e-05,-2.7688167131881614e-05,6.832428078236351e-05,-5.9961146377374655e-06,0.0005072004210941112,-0.000508071142564256,3.94911248113294e-05,2.6622011182053412e-05,-0.0008431797655516861,0.0009117750449535539,-0.003021116566827767,-0.0004609717275467837,9.974659986866641e-18,1.1275702593849246e-17,1.868605121478173e-05,-1.734723475976807e-18,0.0017531081329915823,0.00011006871740246957,0.0020194461957811246,6.373962369335706e-05,0.0005670645649177832,0.0017796745748784248,3.469446951953614e-18,-0.0007995980030827812,-0.00025836378799767016,8.36126675215696e-05,-0.0007698183675458595,-0.0008200362497209154,0.0003985035342976292,-0.0010977688787788139,0.0002265863553487237,-1.3552527156068805e-19,-0.000372268019576323,0.0007993902190793089,-0.00027453993889570583,0.0014526964828561833,0.00020175214513705686,-0.005016245866967673,0.006307677385493424,0.00657930576023813
layer9-head9,-0.00026703604038740534,-0.0010224406772385407,0.03098731777844082,-0.0095119317080292,0.0003396707827797988,0.00012235914165922642,6.481458496698855e-05,-0.00010677538453073227,-0.00021422847873010984,2.7567452819448857e-05,0.0009058525183901991,-0.0009451364580661031,2.758298237794313e-05,-0.00025381648834010926,0.0018532133629421059,0.004959650419708397,-0.0026226230831004364,-0.0007560633559540627,-4.336808689942018e-18,-1.8214596497756474e-17,-0.00036187314923728726,1.3010426069826053e-17,0.0030640219819994736,-0.00045230171624872673,-0.004625638167927734,-0.00013755058740543883,0.0018062062353779809,-0.00024446935685717313,8.673617379884035e-19,0.0012274544755884306,-0.000621799856116489,0.01011301041376012,0.00043300169599641645,0.00039016367119093113,0.0067787835540044925,-0.00658393764341997,-0.0003405615259306429,-4.336808689942018e-19,-1.694017126307129e-05,-0.00805910328534233,-0.0015443320144574257,-0.000542576788740456,-0.007581388241204056,-0.029746891773356404,0.013510971521569699,0.03697346243018085
layer9-head10,-3.234962809193816e-05,-0.000976691871601937,0.002017714547793399,0.028139559757928725,-6.233724846145647e-05,-0.0002932238945600488,0.00032105148198947756,0.0004542317384262793,-6.433142466905473e-05,-3.5601557893997127e-05,0.0008625701508652254,-0.001338869586679882,0.0003027761640370984,-7.828284090789793e-05,-0.003590159360221215,0.000608846740304661,-0.004232370338307742,-0.001177854687946391,1.0408340855860843e-17,6.071532165918825e-18,-0.0007247595242812439,-1.734723475976807e-18,0.005007379462375072,-0.0001512942987517166,-0.0016143204412687334,-0.00022360164652470346,0.0011969191258775216,0.004046081855432134,1.734723475976807e-18,0.0004030548006306255,-0.0009212164757122069,0.00607863248519972,-0.001308469268889316,-0.001539043216973423,2.1604996863503052e-05,0.006586857358402123,-0.0013054412969972628,-4.336808689942018e-19,-0.000981487429641144,7.393926162178042e-05,0.0006652738990539462,0.003080499548853846,-0.007394752372610605,-0.01323296485435143,0.02592890925609183,0.003551661635599501
layer9-head11,4.351695820474032e-05,-0.0006428240927063773,0.005563067211471091,0.013944057282009075,-2.3797851567441958e-05,0.00011024568241248095,-6.638017536596177e-05,0.00028944377001954955,-4.188528033133731e-05,1.7220338333581364e-05,0.0001601293120467992,0.000873371805772523,-2.120204348351341e-05,2.8554765901373493e-05,0.0016079550111121482,0.0006918196953028858,-0.0005489615182929884,-9.679484281372215e-07,6.7220534694101275e-18,2.168404344971009e-18,-0.0003784006906609423,1.734723475976807e-18,0.004497733910175157,-0.00015469599228810777,0.00016783688016680032,-8.354454778782795e-05,-0.00018730119198415567,0.00027191423711003896,2.6020852139652106e-18,0.00011540745905674284,-6.534879381626013e-05,0.005871176222463998,-0.00020143946555163555,0.0004478132287113102,0.0014458238032197424,0.0006592817889503974,0.0012142630580585967,-4.336808689942018e-19,0.0006239220580291264,-0.004213233194775545,0.0003396527473626199,-0.0005105343179971019,0.0003733317080654608,-0.0052337710118864,0.0037760196901107895,0.006322119779745949
layer10-head0,-0.0002821193159068151,0.0017182886592840296,0.0036688414854374675,-0.05758758351510576,-2.440497645185742e-05,-0.00014322244876901813,0.0001845569077498184,0.00019307796503682142,-0.00016438193348411277,-3.964639000723284e-05,0.0004933971956547836,6.226577381724596e-05,-0.00016933901387762684,-9.762813064493997e-05,-0.0012393336659996393,0.0014889010579202443,-0.004088459588718991,-0.00014805382896910372,-1.6479873021779667e-17,-1.214306433183765e-17,-0.0012893673657823775,1.0408340855860843e-17,0.004572959426179086,-0.0002096331415068309,0.007025642058341783,-0.00030480982839659184,-0.0016698190828549053,0.0016127190365440754,0.0,0.0036363966145472426,-0.000617462783568356,0.004361872120185176,-0.00041669474228632134,-0.0008324010068584078,0.0004344794665178996,0.003670840342555365,-0.002340796902675878,-8.673617379884035e-19,-9.117245647480475e-05,0.005440889779515379,-0.0019103562156843033,0.0005447997160214421,-0.005501102409509609,-0.0392239180295393,0.04149279396062115,0.019409801400418814
layer10-head1,-5.3272900555683716e-05,-0.0021595377067969404,0.0006494553478442267,0.007211832224697833,-0.00023771319344426475,0.00034688623342197963,0.0001850614595534184,0.00026419974500903093,0.000135780117260585,-6.5541391746548705e-06,0.0004670986060303817,-0.0007509124029646949,0.00031595217987138004,0.0002054000983359814,-0.0034967099147168415,0.0013101411136669267,-0.006305270388252294,-0.001788093211915649,2.3852447794681098e-18,5.204170427930421e-18,-0.000690978146390205,1.3010426069826053e-18,0.00493966204808726,0.0002416052357430993,-0.0015487302239348257,0.00013244703625877634,0.0004344454925961122,0.003116724849837076,-4.336808689942018e-19,0.002014847272205117,-3.3283440075631935e-06,0.003881063242307167,-0.0017348800159362738,-0.002020304312696034,0.003118582135958908,0.001966824154919661,0.0005925234875772142,-4.336808689942018e-19,-0.0012254726159885395,0.00018013058664097926,-0.0013746124095779088,0.0027263093296615976,-0.00432214659566307,0.004690238781692368,0.023900121708968828,0.000812892318651115
layer10-head2,0.00016561640241695628,-0.0017966637526708059,0.00022156387952048574,0.00896983498190088,-0.00019801377982258715,-0.00042714515560212676,0.00022798865056400744,0.0007929758243449382,3.0215381210931357e-05,-1.5743950234594947e-05,-0.0006684816848942324,-0.0016199541505202977,0.0002695319550784554,8.691412348454006e-05,-0.004067877903652376,-0.00013593803160113024,-0.008379540326055535,-0.002203935754793714,5.204170427930421e-18,7.806255641895632e-18,-0.0007925926164557978,3.0357660829594124e-18,0.011411314559836846,-3.0511427386662237e-05,-0.005049497377234123,8.506245013215522e-05,0.0003386115269445917,0.004153501920812887,2.6020852139652106e-18,0.003577978432817718,-0.0003233737766767072,0.0015527305985201297,-0.0014349950653588838,-0.0011919282261135277,-0.001366468889873546,0.0006100008817224315,1.495078925616672e-05,-1.734723475976807e-18,-0.00135433295644285,0.0049817280798156865,-0.000769614258117655,-0.00020091165235073538,-0.007144356141110586,0.02687941253325966,0.03719027943785084,0.008013308046926682
layer10-head3,-8.134652279187995e-05,-0.0010929879493833748,0.0010837554266921044,-0.053860355371803316,-0.00040202587335883385,-0.0005653023589321648,0.00020153652434229359,0.0005087028523744013,-5.7128648826766585e-05,-3.3770525128219544e-05,0.00024883971437207744,-0.001073304787528924,0.00021536960062017407,1.173462538367928e-05,-0.003795698437121356,0.0017313127928030795,-0.010325732822089165,-0.0016451171427956423,-1.3877787807814457e-17,-7.806255641895632e-18,-0.0010567472281216741,1.0408340855860843e-17,0.004765399337726429,0.00022528600459082053,-0.00508253452877252,-0.000181026025935051,-0.0006066114175883818,0.0031303981563297603,0.0,0.0011042009428867785,-1.3553830647833452e-05,-0.0016150853934232764,0.00013766488099021897,-0.0013871072582666596,0.00017473791875121243,0.003992122101952681,-0.0011775009790890671,-8.673617379884035e-19,-0.0015937090180784866,-0.0006908400785217283,-0.0017102750974971898,0.0031069202591952395,-0.00488248111835774,0.008158213602647105,0.04144735961553346,0.0034284438930440864
layer10-head4,0.00016884059879590396,-0.0017384698036112655,-0.003518317183947548,0.027871098121122363,0.00012590878208471002,0.0002442071889189968,0.0002441980811530817,-0.0002435872149423621,0.00011796589517996382,-5.2716883024270737e-05,0.0008694378943338349,-0.001337045331814119,0.0003450945553235078,9.907537753401269e-05,-0.0031718920397181775,0.0014584807721509789,-0.006566431471408682,-0.0018338899106315019,9.540979117872439e-18,1.3010426069826053e-17,0.0001359174492038669,1.734723475976807e-18,0.003435093781139882,9.77999975668793e-06,-0.0027651837163691017,0.00016380096860477706,-8.266019825171192e-05,0.001445613465977503,3.469446951953614e-18,0.0014533102737791007,-0.00012186886065226713,0.0019353732896979746,0.00022658467901201713,-0.0018997396730163216,-7.171927952406067e-05,0.0038069220152535843,6.414626303787439e-05,-6.505213034913027e-19,-0.0011757563541587145,0.002230377770276738,4.6506777275558714e-05,0.0036134036721467487,-0.002782551233895523,0.01004938777265034,0.02169333441103636,0.00727237331638475
layer10-head5,-0.00018833699131932081,-0.0012329656955063627,-0.0010688439717414608,0.021715012545320524,-5.1387259613562853e-05,0.00010073221693700953,0.00018613694647949427,0.00022890019522918786,4.2633401209005766e-05,4.203812062828628e-06,0.00011167711051818002,-0.0005005748220684752,0.000491273596041822,8.233602729998251e-05,-0.002504891629717039,0.0017642322833725306,-0.004852940442533398,-0.0013712316598114716,7.806255641895632e-18,9.107298248878237e-18,-0.0006332285933957458,-8.673617379884035e-19,0.006536666912515584,0.0002936682898180933,0.0017709443776152912,1.3148505405367492e-05,0.000452848278658185,0.0009040423370212928,3.469446951953614e-18,0.00141734608768796,0.00044475330004071275,0.0011302243090750492,0.0007442988729918203,-0.0012969252320140035,0.001128756210683468,0.005231092922601148,0.000635244487296717,-8.673617379884035e-19,-0.0007293584182597411,-0.001979770243004171,-0.0028753443855768267,0.0018502786490189032,-0.002447340455975979,0.005316469404437892,0.02173501237684989,0.006732745864159173
layer10-head6,-0.0001606466555819196,-0.0012100498167549778,0.0005899431173243241,0.05196240532059076,-0.00014994923256486038,0.0004139067865024885,0.0001250535246248181,4.254676498030396e-05,0.00016546320153605659,-2.3904252103003573e-05,0.00033847640120276745,-0.0004873555319700739,0.000309853809717332,2.331450229553517e-05,-0.0020497351019623375,0.0011411847352131494,-0.005716090425227757,-0.0010837854464954683,1.474514954580286e-17,2.168404344971009e-17,-6.796949858389163e-05,0.0,0.005296082159393803,0.0002718675477042602,-4.50214271467162e-05,-0.00011482351224182202,0.0004042436139994517,0.0004385057242139471,3.469446951953614e-18,0.0016322979614900892,0.0005626334722887387,0.0009962996342557278,-0.00018231589600473493,-0.0013923056547321465,0.0011287393455343506,0.003433856240028275,0.0007534381097023797,-4.336808689942018e-19,-0.0007356967573396494,0.00245026063450615,-0.0008188786815546009,0.0028229021573287715,0.00011021911194236327,0.0048241281188855754,0.01636622918727511,0.012631657740282742
layer10-head7,0.0001525491996203801,-0.0010245738907557562,-0.008479285620795174,0.011396182834537954,1.0850982334507117e-05,0.00020839963159391203,-2.767821489257219e-05,0.00029521071939650343,9.038940167536031e-05,2.2860812887452504e-06,0.0020714535253276694,-0.00026819119115640953,-0.0002719321756833044,-0.00011584930098799036,0.004129776034915718,0.0006313991735397683,-0.00166948714643266,-0.0008229344960659144,6.938893903907228e-18,4.336808689942018e-18,-0.0003867170523419936,-6.938893903907228e-18,0.0012510088700607431,-0.00011553471736780339,0.004284016106851305,-0.00020853697999266509,-0.0025068213568551078,-0.005196408317346821,-8.673617379884035e-19,-0.0014179444499052088,6.724392707317629e-05,-0.004376186238328863,-0.002223509153401036,0.0021611343429169486,0.0025653986043127483,-0.004071831598854318,-0.003721860856665989,-8.673617379884035e-19,-3.875519273185314e-05,0.01002642707995345,-0.0037810682845769313,0.0011140289058959635,-0.004476818428613224,-0.005190962999620118,0.014811718375192781,0.0068327665643485025
layer10-head8,9.47014223219032e-05,-0.0013683719271051376,-0.008511882811977447,0.028008420273874807,-2.401228763848045e-05,-8.289650573055796e-05,0.00019398425414946768,0.0006084721393748724,0.00010047260917696168,-4.1529676596292395e-05,0.0005761534364744285,-0.001890615119744043,0.0002924908089133263,0.00017571616780571916,-0.0015950967412096955,0.0011909270093800716,-0.007310991907270125,-0.0022949324018170934,1.214306433183765e-17,1.3877787807814457e-17,-0.00029170776841893806,-6.938893903907228e-18,0.006052941250332496,-8.513746218904948e-05,-0.003000441156278979,-2.1066094988903392e-05,0.0004291450686662428,0.004525803683056425,2.6020852139652106e-18,0.002962319470362278,-0.00017741163414926417,0.004360850459926032,0.0006758051720873532,-0.001386309104298825,0.0010486421623305774,0.0018399976255505791,-0.0008091317353047153,-8.673617379884035e-19,-0.0015281734302354905,-0.0023267511059731705,-0.00044733354469740427,0.0009236785253269939,-0.004420481192700126,0.010257150503370487,0.029867705821778886,0.003366821657759922
